sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,precipitation_sum_total_lag2,precipitation_sum_total_lag3,rain_sum_total_lag1,rain_sum_total_lag2,rain_sum_total_lag3,temperature_2m_mean_mean_lag1,temperature_2m_mean_mean_lag2,temperature_2m_mean_mean_lag3,sunshine_duration_total_lag1,sunshine_duration_total_lag2,sunshine_duration_total_lag3,relative_humidity_2m_max_max_lag1,relative_humidity_2m_max_max_lag2,relative_humidity_2m_max_max_lag3,text_condition_score_lag1,text_condition_score_lag2,text_condition_score_lag3
SALE_49_2025,2025-12-22,uva_udapussellawa,Uva / Uda Pussellawa,6.87,81.06,Sale of 22 & 23 December 2025_1766552379.pdf,-4,unknown,1,0,0,0,showers|rain|heavy,"Uva/Udapussellawa Regions
Both regions reported rain throughout the week. According to
the Department of Meteorology, heavy showers are expected
in both regions in the week ahead.",22.84,24.5,21.2,18.01,18.6,17.4,19.83,20.5,19.4,38.2,15.7,38.2,15.7,11.23,15.7,8.7,190069.27,39160.93,18.8,3.52,99.0,100,98,78.71,91,66,2025-12-15,2025-12-21,62.1,34.6,136.7,62.1,34.6,136.7,19.54,19.64,19.64,207055.92,262210.82,163990.3,100.0,100.0,100.0,-4.0,-2.0,-2.0
SALE_01_2026,2026-01-06,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 6 & 7 January 2026.pdf,0,maintained,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
Crop
The Western and Nuwara Eliya regions reported bright weather
throughout the week. Intermittent showers are expected in both
regions in the week ahead according to the Department of
Meteorology. The Western and Nuwara Eliya regions
maintained the crop intake, whilst the",24.27,25.6,21.0,15.74,17.4,13.9,19.66,20.2,19.0,12.3,5.6,12.3,5.6,9.57,13.2,7.1,220573.65,39999.15,22.68,4.49,97.29,100,93,58.43,67,36,2025-12-30,2026-01-05,,,,,,,,,,,,,,,,,,
SALE_02_2026,2026-01-12,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 12 & 13 January 2026.pdf,1,unknown,0,0,1,0,bright,"Western/Nuwara Eliya Regions
Both regions reported bright weather throughout the week. The The Western, Nuwara Eliya,",23.71,24.8,22.3,15.8,18.1,14.2,19.23,20.2,18.2,44.2,35.1,44.2,35.1,12.11,15.0,7.1,208117.34,40308.38,21.09,3.88,98.43,100,96,66.14,74,54,2026-01-05,2026-01-11,12.3,,,12.3,,,19.66,,,220573.65,,,100.0,,,0.0,,
SALE_03_2026,2026-01-20,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 20 & 21 January 2026_1769052416.pdf,0,maintained,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions
The Western and Nuwara Eliya regions reported bright weather maintained the crop intake, whilst the
throughout the week. Intermittent showers are expected in both",24.59,26.3,23.6,13.76,15.2,12.2,18.71,19.2,18.4,8.5,6.2,8.5,6.2,9.26,11.7,7.9,291633.41,41904.06,28.54,4.5,94.71,100,89,53.57,72,39,2026-01-13,2026-01-19,44.2,12.3,,44.2,12.3,,19.23,19.66,,208117.34,220573.65,,100.0,100.0,,1.0,0.0,
SALE_04_2026,2026-01-27,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 27 & 28 January 2026.pdf,0,decrease,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
Both regions experienced bright weather conditions throughout
the week. Frost was reported in parts of the Nuwara Eliya Region
Crop intake levels in the Nuwara Eliya
during the early morning hours. According to the Department of
and Western regions remained stable
Meteorology, showers are expected in both the Western and
during the reporting period. The Low
Nuwara Eliya regions during the forthcoming week.
Grown Region recorded a decline in the
crop intake, while the",24.64,25.4,23.8,13.3,17.2,10.5,18.7,20.2,17.2,8.7,8.5,8.7,8.5,10.14,11.0,8.5,288391.3,41997.73,29.66,4.77,94.43,98,85,48.14,62,28,2026-01-20,2026-01-26,8.5,44.2,12.3,8.5,44.2,12.3,18.71,19.23,19.66,291633.41,208117.34,220573.65,100.0,100.0,100.0,0.0,1.0,0.0
SALE_05_2026,2026-02-02,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 2 & 3 February 2026.pdf,-1,unknown,1,0,1,0,bright|showers|dull,"Western/Nuwara Eliya Regions
Both regions experienced bright weather at the beginning of the Crop intake in the Nuwara Eliya Region
week and dull weather with scattered showers towards the remained stable during the week. The
latter part of the week. The Department of Meteorology expects Western and",24.4,26.0,22.1,15.06,17.2,13.5,19.23,20.2,18.5,42.2,26.5,42.2,26.5,9.6,11.4,7.0,269662.49,42120.89,25.23,4.79,96.29,99,90,57.0,75,30,2026-01-26,2026-02-01,8.7,8.5,44.2,8.7,8.5,44.2,18.7,18.71,19.23,288391.3,291633.41,208117.34,98.0,100.0,100.0,0.0,0.0,1.0
SALE_06_2026,2026-02-10,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 10 & 11 February 2026.pdf,-3,maintained,1,1,1,0,bright|showers|misty|mist|dull,"Western/Nuwara Eliya Regions
The Nuwara Eliya Region experienced dull weather conditions, Crop intake in the Nuwara Eliya and
while the Western Region reported bright weather and Western regions were maintained
occasional showers throughout the week. Misty conditions are during the week. The",24.2,25.9,22.8,15.79,17.5,14.6,19.44,20.2,18.6,65.3,21.9,65.3,21.9,8.99,10.4,7.0,229219.25,40252.28,22.48,4.42,98.57,100,97,64.43,75,51,2026-02-03,2026-02-09,42.2,8.7,8.5,42.2,8.7,8.5,19.23,18.7,18.71,269662.49,288391.3,291633.41,99.0,98.0,100.0,-1.0,0.0,0.0
SALE_07_2026,2026-02-17,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 17 & 18 February 2026.pdf,0,decrease,1,0,1,0,bright|rain,"Western/Nuwara Eliya Regions
Rain was reported in the Nuwara Eliya Region, while bright The Nuwara Eliya and Western regions
weather was reported in the Western Region throughout the reported a decrease in the crop intake,
week. whilst the",24.51,27.7,23.0,15.21,16.6,13.2,19.47,20.2,19.0,88.8,49.5,88.8,49.5,8.36,9.3,7.2,196689.24,38894.8,23.51,4.59,97.14,98,94,58.71,77,28,2026-02-10,2026-02-16,65.3,42.2,8.7,65.3,42.2,8.7,19.44,19.23,18.7,229219.25,269662.49,288391.3,100.0,99.0,98.0,-3.0,-1.0,0.0
SALE_08_2026,2026-02-24,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 24 & 25 February 2026_1772104697.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Western/Nuwara Eliya Regions
The Nuwara Eliya Region reported rain, while the Western The crop intake in the Western and
Region reported bright mornings and evening showers Nuwara Eliya regions were maintained,
throughout the week. Rain is expected in both regions in the whilst the",22.93,25.4,20.1,17.06,18.2,16.0,19.4,20.0,18.3,94.6,39.1,94.6,39.1,8.46,12.0,5.2,126492.37,42385.64,17.77,4.68,98.57,100,95,75.57,88,56,2026-02-17,2026-02-23,88.8,65.3,42.2,88.8,65.3,42.2,19.47,19.44,19.23,196689.24,229219.25,269662.49,98.0,100.0,99.0,0.0,-3.0,-1.0
SALE_09_2026,2026-03-03,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 3 & 4 March 2026.pdf,2,decrease,0,0,1,0,bright|dry,"Western/Nuwara Eliya Regions
Bright weather was reported in both regions throughout the All regions reported a decrease in the
week. According to the Department of Meteorology, dry crop intake during the week.
weather conditions are expected in the Western and Nuwara
Eliya regions in the week ahead.",26.0,26.5,25.6,14.49,15.8,12.5,19.8,20.5,18.9,1.4,0.6,1.4,0.6,11.41,12.9,9.7,296740.72,42393.46,35.38,5.59,92.43,96,83,39.71,51,23,2026-02-24,2026-03-02,94.6,88.8,65.3,94.6,88.8,65.3,19.4,19.47,19.44,126492.37,196689.24,229219.25,100.0,98.0,100.0,-1.0,0.0,-3.0
SALE_10_2026,2026-03-10,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 10 & 11 March 2026.pdf,0,decrease,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Nuwara Eliya and Western regions experienced bright
The crop intake in the Western and
weather during the week. Showers are expected in both regions
Nuwara Eliya regions reported a
during the latter part of the day according to the Department of
decrease, while the",26.84,28.1,24.5,13.23,14.8,11.6,19.8,20.3,18.5,2.0,0.9,2.0,0.9,11.53,14.8,7.9,296492.16,42392.41,35.52,5.54,97.71,100,94,39.0,50,29,2026-03-03,2026-03-09,1.4,94.6,88.8,1.4,94.6,88.8,19.8,19.4,19.47,296740.72,126492.37,196689.24,96.0,100.0,98.0,2.0,-1.0,0.0
SALE_34_2025,2025-09-01,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 1 & 2 September 2025.pdf,0,maintained,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
Bright mornings and evening showers were reported in the
Western and Nuwara Eliya regions throughout the week.
The Western and Nuwara Eliya regions
According to the Department of Meteorology, sporadic showers
maintained the crop intake, whilst the
are expected in both regions in the week ahead.",22.59,26.6,20.5,17.7,18.5,16.3,19.53,20.8,18.8,82.5,19.0,82.5,19.0,12.8,15.4,10.5,227845.92,41138.9,21.29,4.68,100.0,100,100,79.0,91,55,2025-08-25,2025-08-31,2.0,1.4,94.6,2.0,1.4,94.6,19.8,19.8,19.4,296492.16,296740.72,126492.37,100.0,96.0,100.0,0.0,2.0,-1.0
SALE_35_2025,2025-09-09,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 9 & 10 September 2025.pdf,0,increase,1,0,1,0,sunny|showers,"Western/Nuwara Eliya Regions
Both regions reported sunny weather throughout the week. The Western and Nuwara Eliya regions
The Department of Meteorology, expects intermitted recorded an increase in the crop intake,
showers in the Nuwara Eliya and Western regions in the whilst the",23.01,25.6,20.9,17.1,18.3,15.9,19.59,20.6,18.8,56.4,14.1,56.4,14.1,11.99,13.5,9.9,258342.84,40761.96,24.77,4.21,99.14,100,98,75.71,92,60,2025-09-02,2025-09-08,82.5,2.0,1.4,82.5,2.0,1.4,19.53,19.8,19.8,227845.92,296492.16,296740.72,100.0,100.0,96.0,0.0,0.0,2.0
SALE_36_2025,2025-09-16,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 16 & 17 September 2025.pdf,0,increase,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather The Western and Nuwara Eliya regions
and occasional evening showers throughout the week. reported an increase in the crop intake,
Intermittent showers are expected in both regions in the week whilst the",23.03,23.7,21.8,17.69,18.4,16.7,19.73,20.1,19.3,52.9,22.9,52.9,22.9,11.4,13.2,7.9,222221.59,40388.46,22.01,3.63,99.14,100,98,78.43,86,70,2025-09-09,2025-09-15,56.4,82.5,2.0,56.4,82.5,2.0,19.59,19.53,19.8,258342.84,227845.92,296492.16,100.0,100.0,100.0,0.0,0.0,0.0
SALE_38_2025,2025-09-29,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 29 & 30 September 2025.pdf,0,increase,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright
mornings and occasional evening showers throughout the
The Western and Nuwara Eliya regions
week. Intermittent showers are expected in both regions in
reported a slight increase in the",21.33,22.8,20.0,18.09,18.3,17.3,19.2,19.5,18.7,128.6,48.2,128.6,48.2,14.1,15.5,13.4,158442.65,37380.24,16.15,2.86,99.57,100,99,88.71,95,80,2025-09-22,2025-09-28,52.9,56.4,82.5,52.9,56.4,82.5,19.73,19.59,19.53,222221.59,258342.84,227845.92,100.0,100.0,100.0,0.0,0.0,0.0
SALE_39_2025,2025-10-07,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 7 & 8 October 2025.pdf,0,increase,1,0,1,0,sunny|showers,"Western/Nuwara Eliya Regions
Both regions reported sunny mornings and evening showers The Western and Nuwara Eliya regions
throughout the week. The Department of Meteorology expects reported a slight increase in the",24.23,25.7,22.7,16.91,18.2,15.6,20.06,20.7,19.1,22.5,7.1,22.5,7.1,10.74,14.1,8.3,247907.46,39832.7,26.19,4.48,98.71,100,97,67.86,83,59,2025-09-30,2025-10-06,128.6,52.9,56.4,128.6,52.9,56.4,19.2,19.73,19.59,158442.65,222221.59,258342.84,100.0,100.0,100.0,0.0,0.0,0.0
SALE_40_2025,2025-10-14,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 14 & 15 October 2025.pdf,-1,increase,1,0,1,0,bright|showers|rain,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright
mornings and evening showers throughout the week. Rain is
The Western and Nuwara Eliya regions
expected in both regions in the week ahead according to the
reported a slight increase in the",24.47,25.3,23.5,16.64,17.1,16.0,19.83,20.5,19.4,68.6,30.4,68.6,30.4,8.94,10.3,6.8,232562.39,39600.0,23.79,3.91,98.43,99,97,68.43,75,61,2025-10-07,2025-10-13,22.5,128.6,52.9,22.5,128.6,52.9,20.06,19.2,19.73,247907.46,158442.65,222221.59,100.0,100.0,100.0,0.0,0.0,0.0
SALE_41_2025,2025-10-21,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 21 & 22 October 2025.pdf,-2,maintained,1,0,0,0,showers|rain,"Western/Nuwara Eliya Regions
Rain was reported in the Western and Nuwara Eliya regions The Western and Nuwara Eliya regions
throughout the week. According to the Department of maintained the crop intake, whilst the
Meteorology, showers are expected in both regions in the week",23.41,25.0,20.8,17.61,18.3,16.6,19.83,20.3,19.2,161.4,37.4,161.4,37.4,7.9,9.3,6.8,146665.46,39849.5,17.83,3.89,99.57,100,99,78.71,90,67,2025-10-14,2025-10-20,68.6,22.5,128.6,68.6,22.5,128.6,19.83,20.06,19.2,232562.39,247907.46,158442.65,99.0,100.0,100.0,-1.0,0.0,0.0
SALE_42_2025,2025-10-28,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 28 & 29 October 2025.pdf,-2,increase,1,0,0,0,showers|rain,"Western/Nuwara Eliya Regions
Both regions reported rain throughout the week. Showers are The Western and Nuwara Eliya regions
expected in the Western and Nuwara Eliya regions in the week reported an increase in the crop intake,
ahead according to the Department of Meteorology. whilst the",21.83,23.7,20.4,17.66,18.4,16.1,19.29,19.5,18.9,78.5,39.0,78.5,39.0,12.53,16.6,8.6,150085.76,36873.89,15.9,3.34,99.0,100,98,82.29,91,66,2025-10-21,2025-10-27,161.4,68.6,22.5,161.4,68.6,22.5,19.83,19.83,20.06,146665.46,232562.39,247907.46,100.0,99.0,100.0,-2.0,-1.0,0.0
SALE_43_2025,2025-11-03,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 3 & 4 November 2025.pdf,0,decrease,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright weather The Western and Nuwara Eliya regions
throughout the week. According to the Department of reported a decrease in the crop intake,
Meteorology, showers are expected in both regions in the week whilst the",24.44,26.2,22.1,16.27,16.9,15.7,20.07,20.7,19.3,17.7,6.7,17.7,6.7,11.16,16.6,8.0,275804.45,41277.8,26.9,4.56,96.71,100,93,64.14,78,54,2025-10-27,2025-11-02,78.5,161.4,68.6,78.5,161.4,68.6,19.29,19.83,19.83,150085.76,146665.46,232562.39,100.0,100.0,99.0,-2.0,-2.0,-1.0
SALE_44_2025,2025-11-11,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 11 & 12 November 2025.pdf,0,maintained,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
Bright weather was reported in both regions throughout the The Western and Nuwara Eliya regions
week. Showers are expected in the Western and Nuwara Eliya maintained the crop intake, whilst the
regions in the week ahead according to the Department of",23.71,25.2,21.2,16.96,17.9,15.5,19.64,20.3,19.0,49.8,14.7,49.8,14.7,8.8,10.9,7.2,233499.02,40117.28,23.2,4.24,99.29,100,98,69.43,86,55,2025-11-04,2025-11-10,17.7,78.5,161.4,17.7,78.5,161.4,20.07,19.29,19.83,275804.45,150085.76,146665.46,100.0,100.0,100.0,0.0,-2.0,-2.0
SALE_45_2025,2025-11-19,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 19 & 20 November 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright mornings
and evening showers throughout the week. The Department of
The Western and Nuwara Eliya regions
Meteorology expects rain in both regions in the week ahead.
maintained the crop intake, whilst the",23.71,25.0,22.3,16.71,17.7,15.7,19.47,19.7,19.2,150.4,33.6,150.4,33.6,7.93,12.4,6.1,182577.96,40687.59,18.58,3.32,99.43,100,97,75.14,82,65,2025-11-12,2025-11-18,49.8,17.7,78.5,49.8,17.7,78.5,19.64,20.07,19.29,233499.02,275804.45,150085.76,100.0,100.0,100.0,0.0,0.0,-2.0
SALE_46_2025,2025-11-25,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 25 & 26 November 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Western/Nuwara Eliya Regions
Bright mornings and evening showers were reported in both
regions throughout the week. According to the Department of
The Western and Nuwara Eliya regions
Meteorology, rain is expected in the Western and Nuwara Eliya
maintained the crop intake, whilst the
regions in the week ahead.",23.46,25.4,21.2,16.79,17.8,14.7,19.5,19.9,19.1,130.3,28.1,130.3,28.1,7.47,9.0,4.2,175680.75,37515.35,18.53,3.63,99.14,100,98,74.86,91,61,2025-11-18,2025-11-24,150.4,49.8,17.7,150.4,49.8,17.7,19.47,19.64,20.07,182577.96,233499.02,275804.45,100.0,100.0,100.0,-1.0,0.0,0.0
SALE_47_2025,2025-12-08,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 8 & 9 December 2025.pdf,-3,decrease,1,0,1,0,bright|showers|rain|heavy,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported heavy rain All regions reported a decrease in the
throughout the week. The Department of Meteorology expects crop intake.
bright mornings and heavy evening showers in both regions in the
week ahead.",24.3,24.9,23.7,14.61,15.6,13.2,19.06,19.5,18.5,35.7,16.8,35.7,16.8,8.37,9.6,7.5,258784.03,39962.12,23.96,4.37,98.71,100,98,64.57,71,52,2025-12-01,2025-12-07,130.3,150.4,49.8,130.3,150.4,49.8,19.5,19.47,19.64,175680.75,182577.96,233499.02,100.0,100.0,100.0,-1.0,-1.0,0.0
SALE_48_2025,2025-12-15,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 15 & 16 December 2025_1765962768.pdf,0,maintained,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
Bright mornings and evening showers were reported in both The Western and Nuwara Eliya regions
regions throughout the week. According to the Department of maintained the crop intake, whilst the
Meteorology, showers are expected in the Western and Nuwara",23.71,24.9,22.2,16.1,17.3,14.7,19.19,19.6,18.8,74.7,34.1,74.7,34.1,7.61,9.9,5.7,214349.39,39600.0,19.24,3.76,99.0,100,97,72.86,87,59,2025-12-08,2025-12-14,35.7,130.3,150.4,35.7,130.3,150.4,19.06,19.5,19.47,258784.03,175680.75,182577.96,100.0,100.0,100.0,-3.0,-1.0,-1.0
SALE_49_2025,2025-12-22,western_high,Western High Grown (Maskeliya / Dickoya),6.9271,80.535,Sale of 22 & 23 December 2025_1766552379.pdf,0,decrease,1,0,1,0,bright|showers,"Western/Nuwara Eliya Regions
The Western and Nuwara Eliya regions reported bright mornings All regions reported a decrease in the
and occasional evening showers throughout the week. crop intake.
Intermittent showers are expected in both regions in the week
ahead according to the Department of Meteorology.",23.51,25.4,22.3,15.81,17.8,12.8,19.27,19.9,18.7,113.1,44.2,113.1,44.2,8.86,11.4,6.9,235255.52,39772.54,21.34,4.01,99.0,100,98,71.43,81,54,2025-12-15,2025-12-21,74.7,35.7,130.3,74.7,35.7,130.3,19.19,19.06,19.5,214349.39,258784.03,175680.75,100.0,100.0,100.0,0.0,-3.0,-1.0
SALE_34_2025,2025-09-01,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 1 & 2 September 2025.pdf,0,increase,0,0,0,0,,"Low Grown
regions reported an increase.",29.24,30.7,28.0,22.89,23.5,22.4,25.53,26.3,25.1,52.1,19.1,52.1,19.1,20.36,22.1,17.4,264920.8,40852.88,27.02,4.53,99.0,100,94,69.14,77,59,2025-08-25,2025-08-31,,,,,,,,,,,,,,,,,,
SALE_35_2025,2025-09-09,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 9 & 10 September 2025.pdf,0,unknown,1,0,1,0,sunny|rain,"Low Growns
The Low Grown region reported sunny weather throughout the
week. According to the Department of Meteorology, rain is
expected in the Low Grown region in the week ahead.",29.57,30.2,29.0,23.24,24.0,22.0,25.83,26.3,25.2,21.7,5.5,21.7,5.5,20.91,22.8,17.3,277383.49,41205.49,29.75,4.51,98.86,100,98,66.0,68,60,2025-09-02,2025-09-08,52.1,,,52.1,,,25.53,,,264920.8,,,100.0,,,0.0,,
SALE_36_2025,2025-09-16,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 16 & 17 September 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
Bright weather was reported in the Low Grown Region
throughout the week. The Department of Meteorology
expects rain in the Low Grown Region in the week ahead.",29.91,30.2,29.4,23.57,24.0,23.1,26.1,26.4,25.7,30.8,8.4,30.8,8.4,18.47,22.1,14.3,274743.82,41015.0,28.58,4.38,97.14,99,95,66.57,70,64,2025-09-09,2025-09-15,21.7,52.1,,21.7,52.1,,25.83,25.53,,277383.49,264920.8,,100.0,100.0,,0.0,0.0,
SALE_38_2025,2025-09-29,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of  29 & 30 September 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Low Grown regions maintained.
Uva/Udapussellawa Regions
Both regions reported bright weather and intermittent showers
throughout the week. The Department of Meteorology expects
rain in both regions in the week ahead.
Low Growns
Rain was reported in the Low Grown Region throughout the week.
According to the Department of Meteorology, rain is expected in
the Low Grown Region in the week ahead.",28.7,30.0,26.0,22.74,23.3,22.3,24.86,26.0,23.5,94.3,29.4,94.3,29.4,18.64,20.4,17.3,211106.29,39825.82,22.4,4.37,99.43,100,98,72.71,88,64,2025-09-22,2025-09-28,30.8,21.7,52.1,30.8,21.7,52.1,26.1,25.83,25.53,274743.82,277383.49,264920.8,99.0,100.0,100.0,0.0,0.0,0.0
SALE_39_2025,2025-10-07,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 7 & 8 October 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions reported a
slight decrease.",30.19,31.2,29.0,22.89,24.1,22.0,25.99,26.8,24.8,29.5,12.3,29.5,12.3,15.64,19.7,13.5,261228.53,40311.11,30.0,4.89,97.43,100,94,65.29,76,56,2025-09-30,2025-10-06,94.3,30.8,21.7,94.3,30.8,21.7,24.86,26.1,25.83,211106.29,274743.82,277383.49,100.0,99.0,100.0,-1.0,0.0,0.0
SALE_40_2025,2025-10-14,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 14 & 15 October 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions reported a
decrease.",30.01,31.2,28.5,22.96,23.5,22.8,25.67,26.7,24.9,84.9,41.5,84.9,41.5,11.94,14.1,9.4,252990.88,39828.52,26.76,5.0,97.57,100,92,66.43,77,54,2025-10-07,2025-10-13,29.5,94.3,30.8,29.5,94.3,30.8,25.99,24.86,26.1,261228.53,211106.29,274743.82,100.0,100.0,99.0,0.0,-1.0,0.0
SALE_41_2025,2025-10-21,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 21 & 22 October 2025.pdf,0,increase,0,0,0,0,,"Low Grown
ahead. regions reported a slight increase.",29.49,31.8,26.9,22.64,23.1,22.2,24.86,25.4,24.1,112.3,26.7,112.3,26.7,12.33,15.0,10.2,150970.44,34631.21,20.19,4.16,99.57,100,99,71.0,85,55,2025-10-14,2025-10-20,84.9,29.5,94.3,84.9,29.5,94.3,25.67,25.99,24.86,252990.88,261228.53,211106.29,100.0,100.0,100.0,0.0,0.0,-1.0
SALE_42_2025,2025-10-28,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 28 & 29 October 2025.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
Rain was reported in the Low Grown Region throughout the
week. The Department of Meteorology expects intermittent
showers in the Low Grown Region in the week ahead.",29.43,30.5,28.0,22.76,23.5,22.0,25.19,26.2,24.3,51.9,20.2,51.9,20.2,18.79,25.3,16.0,194020.74,35662.58,22.97,4.24,98.86,100,96,66.71,76,61,2025-10-21,2025-10-27,112.3,84.9,29.5,112.3,84.9,29.5,24.86,25.67,25.99,150970.44,252990.88,261228.53,100.0,100.0,100.0,0.0,0.0,0.0
SALE_43_2025,2025-11-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 November 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
The Low Grown Region reported bright weather throughout the
week. The Department of Meteorology expects scattered showers
in the Low Grown Region in the week ahead.",30.91,31.6,30.2,23.3,24.0,22.7,26.44,26.8,26.1,5.4,2.3,5.4,2.3,17.13,25.3,11.0,276075.12,40576.52,31.54,4.76,97.0,100,96,59.14,62,56,2025-10-27,2025-11-02,51.9,112.3,84.9,51.9,112.3,84.9,25.19,24.86,25.67,194020.74,150970.44,252990.88,100.0,100.0,100.0,-2.0,0.0,0.0
SALE_44_2025,2025-11-11,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 11 & 12 November 2025.pdf,0,increase,0,0,0,0,,"Low Grown
Meteorology. regions reported an increase.",29.9,31.0,28.8,22.6,23.1,22.0,25.43,26.3,24.7,31.5,12.1,31.5,12.1,16.44,19.6,11.9,238979.12,40365.37,26.29,4.33,97.14,99,92,64.0,72,55,2025-11-04,2025-11-10,5.4,51.9,112.3,5.4,51.9,112.3,26.44,25.19,24.86,276075.12,194020.74,150970.44,100.0,100.0,100.0,0.0,-2.0,0.0
SALE_45_2025,2025-11-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 November 2025.pdf,0,increase,0,0,0,0,,"Low Grown
regions reported a slight increase.",30.47,31.5,28.2,22.36,23.0,22.1,24.83,25.9,23.9,125.7,30.9,125.7,30.9,10.44,14.8,6.2,184231.28,32689.79,21.21,3.95,99.57,100,99,66.14,76,58,2025-11-12,2025-11-18,31.5,5.4,51.9,31.5,5.4,51.9,25.43,26.44,25.19,238979.12,276075.12,194020.74,99.0,100.0,100.0,0.0,0.0,-2.0
